ImageId;f1;f2;f5;f6;f7;f8;f9;f10;f11;f12;f13;f14;f15;f16;f17;f3;f4;f18;f19;f20;f21;f22;f23;f24;f25;f26;f27;f28;f29
IM_000297;0.06530024826388729;0.07733344876207282;0.16225980965494147;0.06751826842363898;-0.4025477026136221;-0.010390839868524071;-0.18153058508414097;0.016610708105739006;-0.09268621503201885;-0.022804774083546475;-0.05923821591819492;0.0015811668197197534;15.0;15.0;3.0;1.1914781093002634e-08;2.0586688681646824e-08;0.2980392156862745;0.6901960784313725;0.5190563332157556;0.01661070810573901;0.13333333333333333;0.611764705882353;0.3576948757928435;0.023777784156897894;0.09803921568627451;0.5372549019607843;0.277645229155212;0.018881372170359973
IM_000039;0.07080633854486387;0.05443749551008957;0.050538316047465406;0.0348810088784128;-0.495609987409661;-0.1309041050567198;-0.33992205822955013;0.012519732592232987;0.02141203703703698;0.34548611111111105;0.14997654282175726;0.015962187545728798;42.0;14.0;6.0;6.469622574794723e-09;1.4623450734247634e-08;0.403921568627451;0.6;0.502362126979944;0.0036598420012196476;0.32941176470588235;0.6431372549019608;0.47144308019260905;0.008919994877684358;0.3686274509803922;0.7764705882352941;0.558108718648509;0.015182752794431991
IM_000869;0.07875890152858113;0.07616973429633607;0.15670119675533078;0.08203815698369779;-0.3390295040959619;0.02175480962952825;-0.1312979067787732;0.01363506819230157;-0.13636363636363635;-0.08088235294117647;-0.10318180162471931;0.0025585393121163006;21.0;18.0;5.0;4.225229433280171e-08;5.1660561324132064e-08;0.5176470588235295;0.8784313725490196;0.7253786561407183;0.01363506819230157;0.30980392156862746;0.8117647058823529;0.566924750498328;0.02755626441579923;0.23921568627450981;0.7647058823529411;0.4811767632258115;0.028317806340973393
IM_000893;0.09265443965334472;0.0674356599690342;0.2964530944364833;0.1603039280725061;-0.04332604632005821;0.07039944387602015;0.017135413067148594;0.0021612808346406745;0.004975124378109436;0.99;0.10113973006224145;0.06795997148630371;102.0;79.0;28.0;5.317672092011775e-09;2.926817914685716e-08;0.7686274509803922;0.8823529411764706;0.829088910367599;0.0021612808346406745;0.5333333333333333;0.6980392156862745;0.6199969565222558;0.0033305475535505232;0.4745098039215686;0.6823529411764706;0.5860357870183786;0.004618138192298183
IM_000580;0.11440417868269576;0.14447494296005467;0.030909549101785547;0.025373847521174716;-0.16872371100975747;0.0783351125196543;-0.02580998320321839;0.0069107660628233035;-0.11669606114050553;-0.05059523809523811;-0.08676574093705042;0.0004190110593656458;2.0;1.0;2.0;5.570934296969342e-07;3.961253857385405e-07;0.5450980392156862;0.792156862745098;0.6880094506792676;0.006910365339220599;0.35294117647058826;0.7529411764705882;0.5773137370719108;0.017976926398429474;0.2196078431372549;0.6470588235294118;0.4442097216913936;0.020712851177086062
IM_000506;0.06066129289303059;0.061937703927999264;0.17336940406093304;0.1008349037471658;-0.11894451825904895;0.014388815074284356;-0.04914235812506812;0.0016914050784581317;-0.01023391812865497;0.15476190476190516;0.02948993486819705;0.003768346615365914;88.0;60.0;18.0;4.17196777688218e-09;1.4943095151045255e-08;0.5803921568627451;0.7098039215686275;0.648474821270302;0.0015100824324634234;0.4196078431372549;0.7058823529411765;0.5597050156152579;0.007964490210019524;0.28627450980392155;0.6705882352941176;0.45170401327506615;0.014579426701445629
IM_000804;0.10655213070574364;0.10481823856374282;0.08787902298732325;0.044651880331759715;-0.15998075359742187;0.05570552091238212;-0.03433946120375897;0.004453550532191398;-0.6776556776556776;0.2895238095238096;-0.36379038036843153;0.1590901245080787;7.0;4.0;4.0;1.1249247914903999e-07;2.9593895106788333e-07;0.42745098039215684;0.6313725490196078;0.5509803921568627;0.004083023612599733;0.24313725490196078;0.5843137254901961;0.44197158398478137;0.010873851682506045;0.16862745098039217;0.6392156862745098;0.4123428350622715;0.022955222371284476
IM_000476;0.08303539172743421;0.08627287388570112;0.07060213533658201;0.023340721805169357;-0.13573035265497407;0.06034807871757497;-0.029785834821420554;0.0036909526860461036;0.028571428571428612;0.9473684210526315;0.18992494891984707;0.09265871647781876;14.0;6.0;1.0;6.257069935726447e-08;9.4140319912465e-08;0.4588235294117647;0.6509803921568628;0.564174754237369;0.003572961049048993;0.24705882352941178;0.6;0.4289342129120298;0.011738455767349155;0.1411764705882353;0.6313725490196078;0.35474232243130166;0.025706326981180284
IM_000767;0.07729967251171081;0.08614434357252415;0.02590880338147369;0.010329049022034707;-0.1906933550781117;0.009306644921888374;-0.08627350680053426;0.004427141410572189;-0.023099415204678363;0.005923573301068755;-0.006406811045099826;7.952122987730118e-05;6.0;1.0;1.0;1.735552657012508e-07;1.6455322746525077e-07;0.6;0.8;0.7044198482775774;0.004427141410572189;0.29411764705882354;0.6509803921568628;0.46700161671433904;0.015057521358092352;0.1450980392156863;0.5529411764705883;0.31063880943497907;0.02047008627619801
IM_000345;0.10496967955318917;0.10327205383442561;0.046662549166432414;0.014191250036469432;-0.2965968864839043;0.05634428998668395;-0.11549162038506418;0.0149538533710591;-0.12142857142857144;-0.05263157894736846;-0.09189701500593496;0.0008508849880804298;3.0;3.0;1.0;1.7562888469987833e-07;1.5750618161053209e-07;0.45098039215686275;0.803921568627451;0.6320345698328184;0.014935742156140417;0.23921568627450981;0.7647058823529411;0.4782530952399958;0.031030894712950056;0.1411764705882353;0.7019607843137254;0.36623022716144005;0.03479404843560014
IM_000153;0.07565223581024508;0.06400794379162736;0.0649970253726525;0.05468890251438472;-0.3636021499494396;0.02071157554075642;-0.12941942036379142;0.01554834864588729;-0.32365591397849447;-0.033333333333333215;-0.23967457419351673;0.008528231504930614;46.0;37.0;13.0;1.0017338040403945e-08;7.632334734423413e-09;0.43529411764705883;0.792156862745098;0.6637160746794498;0.014151468084262106;0.27058823529411763;0.8196078431372549;0.5812868571053107;0.03432371383328641;0.19607843137254902;0.7843137254901961;0.4868440592851397;0.03866286429216808
IM_000043;0.060049919919285814;0.07262309824574496;0.16194486239482236;0.08873224039844185;-0.19761609966415833;0.033756449355449525;-0.06600754611247671;0.004767662418291387;-0.12146892655367231;-0.08095238095238103;-0.10629249888787687;0.00020296201306633523;84.0;60.0;30.0;9.905576652147756e-09;1.1329860322749852e-08;0.41568627450980394;0.6470588235294118;0.5472932660753681;0.004767425849204701;0.24313725490196078;0.5843137254901961;0.4005360504949616;0.009892755111665414;0.16862745098039217;0.5333333333333333;0.3214738021141595;0.011105989045080781
IM_000026;0.06472536109280261;0.05393006226401846;0.08008816877779955;0.10614699488977848;-0.1086006722187155;0.06786991601657866;-0.010551037671584829;0.003613140037960682;-0.016180150125104258;0.004112554112554109;-0.005650884722254977;4.393946695416439e-05;12.0;8.0;3.0;4.8164487265950703e-08;5.671911884898829e-08;0.7019607843137254;0.8784313725490196;0.8000104188608562;0.0036131400379606814;0.41568627450980394;0.7333333333333333;0.5848079418899361;0.011305694229930066;0.25882352941176473;0.6392156862745098;0.4514544503258159;0.01642026148502374
IM_000199;0.09684348971618556;0.08575907246851182;0.19545783342303757;0.14263570420888366;-0.40453577617172615;0.00722892971062683;-0.207975576679492;0.01609976612200499;0.009259259259259313;0.9935897435897436;0.8618539726109884;0.09463401208191781;43.0;24.0;6.0;3.3966429453630846e-08;4.157025392266322e-08;0.45098039215686275;0.8627450980392157;0.647534283998556;0.016100208714802514;0.0392156862745098;0.6509803921568628;0.3376394645565516;0.03324859885678007;0.07450980392156863;0.6470588235294118;0.37326457256542783;0.030825159113028543
IM_000487;0.09100717360114778;0.08702678144428504;0.029382542840731933;0.020045036600114714;-0.31935721856310106;0.006132977515330373;-0.12794282353679787;0.011362647698935635;-0.2009113504556752;-0.1252723311546841;-0.16746127360027804;0.0005978472224788506;5.0;1.0;1.0;4.4646451397383915e-08;1.851389973501222e-08;0.5058823529411764;0.8313725490196079;0.6972745098039217;0.011356148563873182;0.3333333333333333;0.792156862745098;0.5687109038737447;0.023678249053468887;0.23921568627450981;0.6823529411764706;0.439889287422286;0.021581931085341954
IM_000747;0.05600795690464147;0.05587102729565725;0.06765382164908346;0.07768222835580768;-0.11780571647059124;0.03513545999999701;-0.015409278002908535;0.002581255922856385;-0.020353302611367204;-0.0035273368606702216;-0.011469206286402604;2.6990005190591772e-05;5.0;4.0;10.0;6.307028835126011e-08;5.5931235119358435e-08;0.5843137254901961;0.7372549019607844;0.6867101639578788;0.002581255922856385;0.3254901960784314;0.596078431372549;0.49332359072885573;0.007965388050283736;0.1607843137254902;0.5215686274509804;0.38334151747655587;0.014026485064156652
IM_000302;0.06007786593753228;0.05427444653846515;0.1067561105571125;0.11074772684290977;-0.13981154463055;0.048423749487097045;-0.013770741376728502;0.00359908728534737;-0.05503144654088052;-0.011904761904761862;-0.030660976301009314;0.00023560789940883382;27.0;34.0;23.0;4.4327196130379963e-08;1.723816423451405e-08;0.5019607843137255;0.6901960784313725;0.6280015875675469;0.00359908728534737;0.27058823529411763;0.5803921568627451;0.47387141592539817;0.007916750299677665;0.17647058823529413;0.5176470588235295;0.40356103620202277;0.009124441977762889
IM_000782;0.055770166828917014;0.09011978742982117;0.06609840293370997;0.07006018139901006;-0.037126362361066145;0.041305010187953406;0.00658793700637976;0.0005839236285210163;-0.12398373983739838;-0.06249999999999997;-0.10321333320011714;0.0004139223699058816;45.0;17.0;9.0;7.292419987697569e-09;1.0916810948611557e-08;0.592156862745098;0.6705882352941176;0.6358483803859336;0.0005837467521474593;0.3803921568627451;0.6274509803921569;0.4955870128600068;0.006305618843898551;0.2823529411764706;0.5882352941176471;0.4205572854850397;0.009650138944354682
IM_000558;0.06215212507450369;0.07248424401237202;0.03813683986317755;0.009666927724125602;-0.20931782285179357;-0.017160960106695544;-0.11020669449853966;0.0038808235569241087;-0.4753743104806934;-0.4457446808510638;-0.4571909988338634;7.194727614260858e-05;18.0;8.0;2.0;1.583919369779063e-08;9.098378823750051e-08;0.44313725490196076;0.6352941176470588;0.5422483832552146;0.0038808235569241087;0.19607843137254902;0.4823529411764706;0.33287484908226733;0.008934236663675025;0.10588235294117647;0.396078431372549;0.23027829994039703;0.00917221268074337
IM_000899;0.08280144373044347;0.08902871993206257;0.11709246793164624;0.049682384843948865;-0.32298866584530905;-0.009263175649230626;-0.1578647348155166;0.009475778868797921;-0.09466308884913531;-0.022435897435897356;-0.06111145395073422;0.002264881524003552;26.0;23.0;1.0;1.896822224557451e-08;9.293744861433662e-08;0.4392156862745098;0.7529411764705882;0.6043396173043023;0.009475778868797921;0.19215686274509805;0.6666666666666666;0.3944606443823731;0.019986946122671753;0.12156862745098039;0.5607843137254902;0.28276054259380634;0.01721694548720301
IM_000624;0.08502364773213836;0.12927089155382107;0.10065713586112113;0.03242863821342311;-0.1596701368275315;0.04817300042737038;-0.03650876025823403;0.0037130369172182834;-0.07539682539682542;0.8936781609195402;0.029473227216091465;0.05666421292068617;24.0;18.0;7.0;6.548269323071714e-08;2.027018651034334e-07;0.4;0.6078431372549019;0.5231613765692974;0.0037130369172182834;0.28627450980392155;0.5372549019607843;0.4182478125439208;0.005613648580977503;0.2549019607843137;0.5058823529411764;0.37448038725408483;0.005919531795460054
IM_000472;0.07377419403731604;0.05976527173611006;0.07912113478079176;0.07271536799969569;-0.20092157242752562;0.06182352561169002;-0.017097916709118716;0.007516673942078411;-0.049999999999999996;0.013157894736842077;-0.024459280000679772;0.00032993573821033304;2.0;3.0;1.0;1.5117468620035577e-07;6.226784736748094e-08;0.3686274509803922;0.6313725490196078;0.5524511066987989;0.0075166739420784116;0.21176470588235294;0.596078431372549;0.46727900126811867;0.015900165813777668;0.1568627450980392;0.5607843137254902;0.4238827335451917;0.017815586541055226
IM_000824;0.062066740848850124;0.05878540859567663;0.2528551225131728;0.24073689359851966;-0.1305186768470264;0.05771661727062061;-0.017262867047623028;0.0036544803938565267;-0.0643939393939394;0.011904761904761835;-0.026250612793310812;0.003282587275433619;9.0;49.0;55.0;1.4695168733283266e-08;1.359978843698801e-08;0.47843137254901963;0.6666666666666666;0.5916852069588351;0.0036542865169232304;0.2901960784313726;0.615686274509804;0.46743299173803804;0.011350005437961285;0.23529411764705882;0.5725490196078431;0.41546935992123646;0.011642984061827656
IM_000741;0.17581790376317658;0.09702168332514065;0.013292446717511978;0.016101255838265563;-0.3534470317111067;0.03870983103399139;-0.15023713493902735;0.01675863801334386;-0.14539007092198583;-0.0789473684210527;-0.11275550233649473;0.0026366216662979045;7.0;5.0;1.0;7.622352341762098e-08;4.6843332089932874e-08;0.44313725490196076;0.8352941176470589;0.6463471516740401;0.01675863801334386;0.2784313725490196;0.7686274509803922;0.49349227156043474;0.026760263421265782;0.23529411764705882;0.7137254901960784;0.4288765088207985;0.023824111445360778
IM_000398;0.053817380388066036;0.05280774166202898;0.08724006284632402;0.08079294874804525;-0.3283365814989562;-0.014611091302877743;-0.1701842033224933;0.012022365706769789;-0.13594771241830075;0.8112745098039217;0.07001979772299395;0.10159988896415151;48.0;20.0;11.0;1.768791887767744e-08;7.414392061337637e-09;0.38823529411764707;0.7098039215686275;0.5528058951083656;0.012370768048009574;0.3568627450980392;0.6666666666666666;0.49991929140065644;0.010911114591461105;0.35294117647058826;0.611764705882353;0.47027642340168707;0.006855074216214757
IM_000281;0.05413619362616302;0.060882363244824995;0.22977369202489792;0.18182112682091967;-0.07181763419900256;0.06935883638923268;-0.005726158407424768;0.0018700145883043975;-0.32113821138211385;-0.13333333333333333;-0.2512753373506433;0.01796973499824485;67.0;36.0;11.0;4.1203213696787666e-08;2.4192801672731357e-08;0.7176470588235294;0.8588235294117647;0.7832128012529238;0.0018388990189516202;0.5529411764705883;0.8274509803921568;0.6820655105973025;0.007154618019235647;0.49411764705882355;0.796078431372549;0.641660453566608;0.008792074066651783
IM_000495;0.0344791082470045;0.04357926027039706;0.11541098138875722;0.07606055056130684;-0.027342889757654643;0.03932377690901201;0.00789377821408521;0.0006791553789390423;-0.12195121951219504;-0.04999999999999985;-0.09446638401983588;0.0006814023401125639;76.0;42.0;28.0;1.1118389726179139e-08;4.474648450885208e-09;0.6196078431372549;0.6862745098039216;0.6547911177422939;0.0006782163470155513;0.4980392156862745;0.6470588235294118;0.568136858089161;0.002277785177876449;0.4117647058823529;0.615686274509804;0.5087792627394545;0.004121223676415182
IM_000807;0.06292045586866515;0.0647128997506896;0.024518102415599662;0.013359005360282979;-0.2300542603980783;0.04053397489603938;-0.0911053123522693;0.007105170780305466;-0.05444444444444445;-0.004385964912280799;-0.02887243975122908;0.0002306776305243814;14.0;4.0;10.0;2.3220668696741933e-08;1.6967837963209804e-08;0.5098039215686274;0.7803921568627451;0.6487528696144363;0.007105170780305466;0.26666666666666666;0.7137254901960784;0.47419394390862885;0.018955408131394503;0.20784313725490197;0.6627450980392157;0.39485431959388545;0.0200461572564072
IM_000237;0.0603043589482139;0.06046177982186397;0.04574206035615305;0.051175178661320424;-0.035257380308438835;0.023566149103325884;-0.005304123574671487;0.00036292844384805227;-1.3877787807814457e-17;0.016129032258064467;0.010043517261844307;2.6652537067999948e-05;3.0;6.0;1.0;1.779686996389183e-08;3.4780783826498816e-08;0.6666666666666666;0.7254901960784313;0.6966199234004339;0.00036292844384805227;0.4588235294117647;0.6039215686274509;0.5336156175817649;0.0021980474631940307;0.3137254901960784;0.5411764705882353;0.42643096468584696;0.00539358910995709
IM_000694;0.06375332548301278;0.062258172927682126;0.09282181474845246;0.07227535627496111;-0.08058641208741513;0.04098221536356528;-0.002190442944818906;0.0014710681321947784;-0.01533090467516697;0.003703703703703723;-0.0044352538959161435;3.3161179437710936e-05;2.0;3.0;5.0;7.399429015404312e-08;1.3562722897114605e-07;0.6627450980392157;0.7843137254901961;0.7411410671818119;0.0014710681321947784;0.35294117647058826;0.6352941176470588;0.5261120646086512;0.00838865717779326;0.1803921568627451;0.5333333333333333;0.37310572534653014;0.01433986852335802
IM_000219;0.0880101201771031;0.10173440035200616;0.1157692453869009;0.07963897198909124;-0.22964809510787432;0.03701857155879229;-0.04437251278518369;0.0068349671654319814;-0.05715811965811965;-0.0032894736842105504;-0.013029868967316408;0.011176206937431812;7.0;6.0;4.0;2.628161557817813e-08;5.989896366672781e-08;0.5568627450980392;0.8235294117647058;0.7421383274207298;0.006834967165431981;0.4235294117647059;0.7529411764705882;0.6186699667244177;0.010137932248414352;0.3137254901960784;0.6705882352941176;0.5074292000110001;0.012104966986074968
IM_000777;0.07188077577071884;0.06367127496159754;0.0815100300546522;0.09664439478470299;-0.1558766011904874;-0.022543267857154103;-0.0677033260153147;0.0018191846421103867;-0.008333333333333318;0.02107843137254905;0.009698532249759551;7.352286033747772e-05;4.0;1.0;4.0;1.3410158308753423e-07;9.961530365306863e-08;0.5647058823529412;0.6980392156862745;0.6528791575281139;0.0018191846421103867;0.27450980392156865;0.5607843137254902;0.4510699294380509;0.00861421612135344;0.13725490196078433;0.5176470588235295;0.35743775516071535;0.01588573168324391
IM_000516;0.06943042973357032;0.06768282339249462;0.18860731216234536;0.06197154653549198;-0.08086514122920063;0.08384074112374051;0.023304136678866574;0.0027265061802307605;-0.12318840579710147;-0.05769230769230761;-0.0962578485514604;0.00039647854598312993;64.0;40.0;12.0;1.430666825135237e-08;2.0670669589555873e-08;0.6313725490196078;0.796078431372549;0.7355414745673896;0.0027264988534450646;0.47058823529411764;0.7450980392156863;0.6178840462840337;0.0073768092404371014;0.3764705882352941;0.6941176470588235;0.5406218554990605;0.010065676257704706
IM_000340;0.17742198024247868;0.10460728184403532;0.0930711741824146;0.08333132595609434;-0.1385392454854283;0.07714702902437565;0.009381163136035603;0.004758840743993084;-0.05135658914728698;-0.01200564971751425;-0.03137826987205918;0.00015454691390967678;2.0;3.0;9.0;6.537284896860255e-08;6.583176729229852e-07;0.5725490196078431;0.788235294117647;0.720469428229307;0.004758840743993084;0.3686274509803922;0.7450980392156863;0.616945442299057;0.01378003401451473;0.2;0.6784313725490196;0.4929529636281994;0.023505937389494434
IM_000690;0.1695785445979797;0.12709636301240343;0.0993155120852769;0.028307939694566298;-0.42263538032324216;0.0518744235983265;-0.11826643506287426;0.021337616032596783;-0.04287439613526574;0.003968253968253926;-0.009146387625334975;0.007963825889087277;14.0;20.0;9.0;1.2446278164916975e-07;3.7501530530463115e-08;0.4196078431372549;0.8941176470588236;0.7239767883976228;0.021337616032596783;0.1568627450980392;0.7058823529411765;0.4578584285244041;0.029261558208908637;0.11372549019607843;0.6509803921568628;0.3773995364598169;0.027375440958437185
IM_000223;0.08983026200533287;0.08458974184028818;0.1262121906551399;0.10894441775961236;-0.1848475821979989;-0.0005338567078028156;-0.06997364344812898;0.0032143348544040012;-0.010347376201034743;0.018048128342245992;0.0046818800761359355;0.0004397106242553747;13.0;5.0;4.0;5.79721184880789e-08;2.44074777944646e-08;0.47058823529411764;0.6549019607843137;0.5854621740439876;0.0032143348544040012;0.22745098039215686;0.5529411764705883;0.4027474825999431;0.010235798288584043;0.12549019607843137;0.5019607843137255;0.3084812484622685;0.013593888792396855
IM_000238;0.08677366295355352;0.07973340498990293;0.03668955258834782;0.019587194508922438;-0.242432933566735;-0.03851136493928409;-0.12154667208539831;0.004672794469594325;-0.02382445141065833;0.0030466694363661118;-0.007120841801253208;6.437006659937088e-05;4.0;3.0;1.0;2.150577477055505e-07;3.588728775125725e-07;0.5882352941176471;0.792156862745098;0.7091215555989837;0.004672794469594325;0.27450980392156865;0.615686274509804;0.456892059149241;0.013242094884592718;0.16470588235294117;0.5294117647058824;0.3291161813562634;0.01650859955258469
IM_000811;0.06512226335755747;0.05799396681749623;0.051475647021661214;0.05524688376410064;-0.17243120504015563;-0.023411597197018352;-0.07389288061947823;0.0019437584400151242;-0.009446169772256707;0.009717441193344833;0.0011427635252349469;3.476107730278663e-05;7.0;4.0;12.0;9.813691037142566e-08;7.513865529893614e-08;0.5450980392156862;0.6941176470588235;0.6436363636363635;0.0019437584400151242;0.2549019607843137;0.5176470588235295;0.42099136157959693;0.006048308625904386;0.10980392156862745;0.42745098039215684;0.30331490954973733;0.00847365539800901
IM_000822;0.09076120795401187;0.12725219215231193;0.06821543469552695;0.046963264062155625;-0.5476274280135514;0.052372571986448735;-0.21490700784843914;0.04327546357397418;0.015261308739569669;0.04972804972804977;0.03710613516806026;0.001895688148566677;15.0;6.0;9.0;3.8547844247032254e-08;6.025637993397194e-08;0.3568627450980392;0.9568627450980393;0.6895831652631513;0.04327546357397418;0.2;0.7568627450980392;0.4498426863096753;0.03459999650985861;0.14901960784313725;0.6901960784313725;0.35379780368976804;0.030595714333321117
IM_000545;0.07268439770274307;0.07041802636547577;0.10703557478562982;0.07372156666896461;-0.28568827648416495;0.031958782339364444;-0.11803011462787316;0.011049738026608412;-0.08750000000000027;-0.03345959595959615;-0.05725825673412228;0.002506535000632746;37.0;11.0;7.0;3.248472139059935e-08;1.8805586685184506e-08;0.6235294117647059;0.9411764705882353;0.7911875736209978;0.011049738026608413;0.3254901960784314;0.8705882352941177;0.5634702331636879;0.03100420548333768;0.25098039215686274;0.8431372549019608;0.4816521495435663;0.03779789133245274
IM_000692;0.1216473660962916;0.12205706311254505;0.04952505611536306;0.048331978011521136;-0.2643391199147874;0.13173931145776163;-0.027202005846175974;0.015508397655117452;-0.06623931623931623;-0.012711864406779655;-0.030736018987767882;0.004204239617058826;7.0;3.0;1.0;1.9260359601395467e-07;5.020520033052437e-08;0.5019607843137255;0.8980392156862745;0.739097898382337;0.015508397655117452;0.2549019607843137;0.7176470588235294;0.5006273485561381;0.021167505266742555;0.21176470588235294;0.6313725490196078;0.40067728037999395;0.017490827384696536
IM_000093;0.06438974943773955;0.0929158351547404;0.13457590180198972;0.0375740244821372;-0.14017348418196018;0.008846123661176986;-0.04478956324686565;0.002297536498508154;-0.9444444444444444;0.053782505910165535;-0.3445124619361831;0.23035832164710474;40.0;24.0;14.0;3.483912803973238e-08;8.498627337120802e-08;0.6470588235294118;0.796078431372549;0.7424427444645064;0.002297536498508154;0.24313725490196078;0.49019607843137253;0.37941714973550006;0.00528413481661508;0.24313725490196078;0.5176470588235295;0.38844214260825494;0.006770397810986809
IM_000097;0.07214945954897178;0.09878537992742034;0.35016235674669804;0.15432628620694167;-0.014843548492353809;0.09103880444882273;0.039752454844397773;0.0010996657948480384;-0.09259259259259257;0.011904761904761862;-0.06340940590413358;0.0031864992041827547;41.0;45.0;18.0;1.7772720421683038e-08;8.054400223132084e-08;0.5058823529411764;0.611764705882353;0.5599890900267611;0.0010812955243349879;0.40784313725490196;0.5882352941176471;0.49623101159893107;0.002772420188294565;0.2980392156862745;0.5607843137254902;0.41783089895699954;0.005973100497887388
IM_000862;0.07998910210680653;0.13413060025643508;0.04668598092018092;0.035056792581835645;-0.10702860287090565;0.03414786771732958;-0.03383610568798715;0.002296677987795515;-0.05694444444444467;-0.013257575757575954;-0.03709146952870462;0.00016322954986564207;5.0;5.0;4.0;1.8171679668313723e-08;3.620039704349421e-08;0.6235294117647059;0.7647058823529411;0.6967219089476243;0.0022966779877955147;0.44313725490196076;0.7137254901960784;0.5723671490657326;0.0083876380113247;0.3333333333333333;0.6666666666666666;0.49247459846879815;0.012151541287769692
IM_000405;0.048986709090214346;0.05909417524317584;0.10067397802712137;0.11793116316946238;-0.3828596592693177;-0.025996914171278473;-0.16786957083411472;0.015073662878935567;-0.04034188034188029;0.011633428300095061;0.020770497086457163;0.035249499133457186;19.0;9.0;10.0;5.329131368324269e-09;2.1816397091396856e-08;0.36470588235294116;0.7215686274509804;0.579695132009741;0.015074537767783601;0.1803921568627451;0.5803921568627451;0.39713091187328103;0.019461213034058965;0.1568627450980392;0.5411764705882353;0.3589761083879289;0.016779137736137914
IM_000004;0.1498596353441889;0.11863730001690222;0.03922452418180569;0.020526243472394116;-0.41962865153240847;-0.019628651532408448;-0.19567033011323223;0.017587023616994615;-0.14367816091954022;-0.06999999999999994;-0.10473080531722616;0.0008606196538150204;10.0;1.0;3.0;1.3352446022172284e-08;3.531294500225611e-08;0.3058823529411765;0.7058823529411765;0.5298349555649599;0.017585034511737607;0.1803921568627451;0.6431372549019608;0.3978846811263231;0.023526979012531066;0.15294117647058825;0.5647058823529412;0.31837626877830005;0.018046516321547343
IM_000133;0.08810432823002012;0.0893104855418753;0.21955630907598536;0.1590748761411544;-0.3470319958672098;0.17453663158377064;-0.12854772766304612;0.022232222505615858;0.007575757575757575;0.99;0.14195981355393214;0.09205054859526675;114.0;44.0;38.0;2.2269507621311404e-08;2.8560393136101636e-08;0.30980392156862746;0.8313725490196079;0.5282881897727911;0.022232222505615858;0.14901960784313725;0.5450980392156862;0.29419434000187317;0.01547655244293344;0.09019607843137255;0.4745098039215686;0.23842387561833878;0.018104866610454438
IM_000318;0.08122456529781724;0.12687645535461686;0.03213957439964139;0.019656329711880857;-0.26672132449183883;-0.011819363707525121;-0.143635319834704;0.006391526713489495;-0.00707163207163207;0.015467656596688861;0.0053437350665733584;0.00017655103839815016;5.0;4.0;1.0;6.732750225647039e-08;2.1134995426878893e-07;0.6;0.8549019607843137;0.7230860046571348;0.006391526713489495;0.2549019607843137;0.6431372549019608;0.4208466627494505;0.01492422597211282;0.14901960784313725;0.5647058823529412;0.29967084503057606;0.017729681403202073
IM_000637;0.04781960599364272;0.06660264570193475;0.0625292009319328;0.04018481127540651;-0.32374083710644036;-0.021780052792714888;-0.1501100054634383;0.009105072396979629;0.0196078431372549;0.0593220338983051;0.04493707852795583;0.00467882759511332;16.0;13.0;4.0;2.820341916953786e-08;1.0042619599203402e-08;0.23529411764705882;0.5372549019607843;0.40892494929006085;0.009105072396979629;0.10588235294117647;0.4627450980392157;0.2668538212868996;0.013460788456127254;0.0784313725490196;0.4392156862745098;0.22092617706989562;0.0139542964280138
IM_000216;0.06686621341868242;0.07663403200049759;0.18428171394687265;0.21844540412290434;-0.20591378836103602;0.04506660379582672;-0.06146479160489618;0.005964423178774802;-0.03229974160206717;0.018518518518518476;-0.0014076961234844975;0.002548531413311004;41.0;56.0;24.0;7.5480591473834e-09;2.2088676464219417e-08;0.5568627450980392;0.807843137254902;0.701311741854179;0.005964423178774803;0.3215686274509804;0.6941176470588235;0.517895317564306;0.011822555116429942;0.24313725490196078;0.6313725490196078;0.43455769108553716;0.013444533292945298
IM_000360;0.1009842476871761;0.08699717458829856;0.08466404867094332;0.06644370374600941;-0.0810371254306087;0.024845227510567836;-0.015542539979205145;0.001164512229786164;-0.11111111111111108;-0.07222222222222226;-0.09282976009036954;0.0002486765949173254;25.0;11.0;7.0;2.7128506675797828e-08;5.969482214453197e-08;0.5764705882352941;0.6823529411764706;0.6419651736866975;0.001164512229786164;0.4196078431372549;0.6352941176470588;0.5372030994509329;0.004588353645968433;0.30980392156862746;0.592156862745098;0.45658020392789567;0.008474421933815611
IM_000183;0.13926744209056963;0.13037366176965312;0.3383820261959274;0.21068049351347995;-0.4170743556233707;0.006455056141335125;-0.15604465844056156;0.017166187377768913;-0.8211382113821137;0.13120567375886527;-0.6944931229945621;0.08787741287452391;25.0;26.0;5.0;2.4631906609696438e-08;5.5391723840339645e-08;0.4980392156862745;0.9215686274509803;0.7589526145059375;0.01712634850488475;0.13725490196078433;0.7803921568627451;0.4360829095966134;0.03666863997123755;0.06666666666666667;0.807843137254902;0.3743687590113088;0.0493764003470968
IM_000465;0.12104702671049151;0.12880846461898826;0.08822102193175757;0.024122736562082633;-0.3689398876409602;-0.01992027979782296;-0.13299571710183894;0.010685904721986078;-0.03738512949039264;-0.0042588354945334445;-0.013826145728074767;0.0029581710968930677;17.0;23.0;8.0;4.893958499462968e-08;2.860619160718061e-08;0.43529411764705883;0.7843137254901961;0.67123828818618;0.010685904721986076;0.23137254901960785;0.5882352941176471;0.43667285314896676;0.010806674454789613;0.1450980392156863;0.49019607843137253;0.31477428180574557;0.010080896454250931
